customer_id,purchase_frequency,total_amount,recency,customer_lifetime,clv
C0104032366,32,912.23,17,341,912.23
C0104032367,54,2410.01,3,361,2410.01
C0104032421,18,563.33,38,322,563.33
C0104032471,4,230.98,55,79,230.98
C0104032522,3,201.44,174,92,201.44
C0104032546,4,437.98,51,153,437.98
C0104032612,4,397.98,40,270,397.98
C0104032663,3,270.98,113,213,270.98
C0104032806,1,69.0,112,0,69.0
C0104032872,1,149.99,109,0,149.99
C0104032988,2,978.0,175,60,978.0
C0104033043,4,389.48,230,95,389.48
C0104033094,5,297.48,199,103,297.48
C0104033128,2,923.0,149,49,923.0
C0104033148,4,539.98,21,322,539.98
C0104033370,2,363.95,21,91,363.95
C0104033417,1,219.0,82,0,219.0
C0104033450,4,457.98,151,131,457.98
C0104033519,2,358.99,275,27,358.99
C0104033577,3,212.99,152,203,212.99
C0104033630,2,358.0,33,206,358.0
C0104033647,3,1057.0,28,238,1057.0
C0104033699,4,526.0,0,159,526.0
C0104033744,4,351.99,56,157,351.99
C0104033791,1,149.0,235,0,149.0
C0104033994,4,233.98,59,235,233.98
C0104034001,1,109.0,145,0,109.0
C0104034121,4,345.97,211,147,345.97
C0104034197,3,527.0,88,167,527.0
C0104034360,1,119.99,176,0,119.99
C0104034395,4,265.98,52,290,265.98
C0104034425,1,199.0,270,0,199.0
C0104034510,5,874.49,11,321,874.49
C0104034557,6,202.86,47,307,202.86
C0104034609,3,167.94,28,243,167.94
C0104034746,25,924.2700000000001,10,347,924.2700000000001
C0104034822,28,411.21,26,334,411.21
C0104034842,42,723.6,7,353,723.6
C0104034856,2,749.0,207,141,749.0
C0104034872,5,480.93,21,307,480.93
C0104034961,6,319.92,22,274,319.92
C0104035030,3,412.0,91,150,412.0
C0104035284,4,520.99,16,190,520.99
C0104035349,2,458.0,106,57,458.0
C0104035363,7,78.39,1,321,78.39
C0104035423,1,6.99,106,0,6.99
C0104035463,3,320.49,25,143,320.49
C0104035527,4,89.92,45,213,89.92
C0104035563,4,1131.98,142,189,1131.98
C0104035620,3,392.99,33,271,392.99
C0104035669,3,427.0,241,48,427.0
C0104035741,3,857.99,147,63,857.99
C0104035831,4,305.48,60,177,305.48
C0104035915,3,212.99,100,188,212.99
C0104035945,2,578.0,150,202,578.0
C0104035960,1,299.0,94,0,299.0
C0104036005,2,878.0,155,19,878.0
C0104036021,1,139.99,225,0,139.99
C0104036083,2,123.99,25,240,123.99
C0104036282,5,529.44,28,275,529.44
C0104036312,4,436.0,73,288,436.0
C0104036370,1,749.0,110,0,749.0
C0104036470,3,397.95,23,179,397.95
C0104036485,4,377.98,41,239,377.98
C0104036539,4,616.0,69,259,616.0
C0104036581,6,160.95000000000002,103,219,160.95000000000002
C0104036588,1,219.0,301,0,219.0
C0104036673,3,279.99,110,72,279.99
C0104036823,4,362.98,27,161,362.98
C0104036868,3,178.94,86,177,178.94
C0104036906,2,238.0,275,11,238.0
C0104036918,3,567.0,145,218,567.0
C0104036966,3,547.0,15,257,547.0
C0104037040,3,387.95,20,338,387.95
C0104037042,4,37.46,131,222,37.46
C0104037087,9,540.94,24,318,540.94
C0104037273,2,673.99,244,84,673.99
C0104037356,5,1005.99,6,327,1005.99
C0104037416,2,443.0,15,78,443.0
C0104037431,3,188.98,24,144,188.98
C0104037450,24,652.78,0,361,652.78
C0104037482,4,220.98000000000002,150,148,220.98000000000002
C0104037524,2,488.0,52,289,488.0
C0104037600,3,353.99,24,262,353.99
C0104037654,3,143.98,141,190,143.98
C0104037738,3,357.99,118,207,357.99
C0104037762,4,303.98,56,193,303.98
C0104037823,1,99.0,257,0,99.0
C0104037896,3,268.94,87,218,268.94
C0104037936,1,129.0,87,0,129.0
C0104038028,2,308.0,301,35,308.0
C0104038077,1,84.0,127,0,84.0
C0104038106,4,461.99,52,99,461.99
C0104038152,3,182.97000000000003,50,186,182.97000000000003
C0104038226,3,202.99,152,209,202.99
C0104038332,50,899.53,15,348,899.53
C0104038353,2,134.99,214,147,134.99
C0104038362,4,606.0,26,300,606.0
C0104038470,2,253.0,261,2,253.0
C0104038555,2,278.99,202,9,278.99
C0104038612,2,448.0,176,118,448.0
C0104038683,4,337.98,6,348,337.98
C0104038734,2,338.0,226,10,338.0
C0104038769,4,339.48,33,268,339.48
C0104038861,3,462.99,136,173,462.99
C0104038880,3,522.0,23,312,522.0
C0104038919,4,279.97,160,193,279.97
C0104038960,4,553.99,27,328,553.99
C0104039071,3,104.93,44,280,104.93
C0104039120,2,378.0,19,316,378.0
C0104039179,2,398.0,25,119,398.0
C0104039205,1,349.0,9,0,349.0
C0104039245,4,343.93,121,152,343.93
C0104039255,1,1099.0,330,0,1099.0
C0104039315,52,2076.9900000000002,7,353,2076.9900000000002
C0104039363,4,308.47,82,278,308.47
C0104039400,5,237.93,19,313,237.93
C0104039478,1,49.0,272,0,49.0
C0104039479,6,809.99,97,267,809.99
C0104039532,34,1473.71,21,335,1473.71
C0104039712,4,401.47,63,290,401.47
C0104039792,2,748.0,186,177,748.0
C0104039939,3,257.95,49,79,257.95
C0104039951,3,312.0,90,144,312.0
C0104039980,3,269.98,234,106,269.98
C0104040047,5,183.49,86,242,183.49
C0104040211,1,249.0,49,0,249.0
C0104040283,3,327.95,123,201,327.95
C0104040286,6,309.98,26,307,309.98
C0104040313,3,417.99,187,165,417.99
C0104040358,3,1207.0,23,301,1207.0
C0104040387,14,689.87,29,332,689.87
C0104040406,1,349.0,337,0,349.0
C0104040457,4,646.99,5,269,646.99
C0104040476,1,149.0,318,0,149.0
C0104040496,1,109.0,85,0,109.0
C0104040528,3,552.99,95,184,552.99
C0104040631,17,145.84,20,334,145.84
C0104040716,14,926.8800000000001,26,336,926.8800000000001
C0104040868,3,368.98,145,79,368.98
C0104041070,26,793.74,1,359,793.74
C0104041128,5,474.47,32,303,474.47
C0104041297,2,418.0,209,54,418.0
C0104041369,2,68.99,55,123,68.99
C0104041429,2,61.49,234,0,61.49
C0104041508,3,424.98,14,148,424.98
C0104041536,2,368.99,225,68,368.99
C0104041591,3,163.94,50,312,163.94
C0104041635,3,118.94,29,274,118.94
C0104041725,2,168.0,12,192,168.0
C0104041786,25,708.77,22,334,708.77
C0104041877,11,248.39000000000001,58,273,248.39000000000001
C0104041927,4,217.94,58,222,217.94
C0104041944,2,248.0,128,41,248.0
C0104041986,25,651.23,10,330,651.23
C0104042066,3,707.0,51,271,707.0
C0104042119,3,572.0,15,285,572.0
C0104042151,1,179.0,188,0,179.0
C0104042166,3,166.97,137,68,166.97
C0104042246,2,103.99,38,159,103.99
C0104042288,2,448.99,83,272,448.99
C0104042306,4,153.93,59,293,153.93
C0104042316,1,109.0,294,0,109.0
C0104042402,4,264.97,181,127,264.97
C0104042436,3,162.99,148,91,162.99
C0104042483,4,742.99,84,135,742.99
C0104042510,2,798.0,59,264,798.0
C0104042557,3,717.0,190,143,717.0
C0104042564,1,19.99,184,0,19.99
C0104042569,33,1375.17,6,345,1375.17
C0104042660,17,1081.88,21,339,1081.88
C0104042741,3,387.99,29,252,387.99
C0104042801,2,298.99,89,174,298.99
C0104042891,1,339.0,335,0,339.0
C0104042930,1,189.0,301,0,189.0
C0104042959,3,327.99,121,210,327.99
C0104043001,3,253.98000000000002,58,102,253.98000000000002
C0104043067,3,382.99,228,131,382.99
C0104043109,3,192.99,86,272,192.99
C0104043197,4,446.99,93,173,446.99
C0104043241,3,292.44,60,268,292.44
C0104043318,2,358.0,73,51,358.0
C0104043372,6,791.96,175,129,791.96
C0104043376,5,1160.93,175,181,1160.93
C0104043404,4,312.49,28,274,312.49
C0104043443,3,347.95,53,261,347.95
C0104043524,5,313.98,150,173,313.98
C0104043608,5,471.96000000000004,115,190,471.96000000000004
C0104043660,3,557.0,171,187,557.0
C0104043661,3,1102.99,142,158,1102.99
C0104043724,37,1303.18,14,350,1303.18
C0104043759,18,395.84000000000003,5,332,395.84000000000003
C0104043841,1,219.0,279,0,219.0
C0104043890,4,523.98,89,207,523.98
C0104043924,2,448.0,32,266,448.0
C0104043942,2,293.99,106,120,293.99
C0104043999,36,1164.6699999999998,10,348,1164.6699999999998
C0104044040,45,2069.09,8,353,2069.09
C0104044083,16,866.86,12,332,866.86
C0104044148,1,139.99,51,0,139.99
C0104044232,3,238.98000000000002,267,95,238.98000000000002
C0104044265,1,19.99,234,0,19.99
C0104044342,41,546.5699999999999,18,344,546.5699999999999
C0104044377,41,424.61,2,359,424.61
C0104044444,3,1657.99,99,228,1657.99
C0104044479,1,1199.0,169,0,1199.0
C0104046017,38,632.59,2,345,632.59
C0104046085,4,113.93,52,172,113.93
C0104046129,20,435.81,0,299,435.81
C0104046494,3,218.94,167,72,218.94
C0104046540,3,397.99,61,275,397.99
C0104047304,4,676.99,52,268,676.99
C0104047384,3,149.94,173,182,149.94
C0104048550,2,118.99,10,136,118.99
C0104048625,3,267.99,14,221,267.99
C0104049041,10,102.9,20,318,102.9
C0104049125,43,616.05,1,344,616.05
C0104049267,2,688.0,134,197,688.0
C0104049310,4,1027.98,91,168,1027.98
C0104049601,5,223.96,115,231,223.96
C0104049620,3,147.98,117,208,147.98
C0104049758,5,225.47000000000003,12,349,225.47000000000003
C0104049767,1,49.0,356,0,49.0
C0104049826,4,367.98,23,333,367.98
C0104049909,4,336.99,51,291,336.99
C0104050169,1,219.0,300,0,219.0
C0104050252,2,219.98000000000002,11,130,219.98000000000002
C0104050310,3,277.95,147,145,277.95
C0104050354,4,461.99,37,144,461.99
C0104050677,3,312.99,124,208,312.99
C0104050762,6,346.95,173,184,346.95
C0104050774,3,343.98,116,112,343.98
C0104050851,2,178.0,42,242,178.0
C0104050880,2,258.0,74,193,258.0
C0104050963,2,328.99,149,89,328.99
C0104050971,6,478.95000000000005,10,223,478.95000000000005
C0104051034,7,1499.98,14,335,1499.98
C0104051093,6,167.95,81,242,167.95
C0104051117,3,1207.0,3,341,1207.0
C0104051131,12,1290.96,24,303,1290.96
C0104051184,3,457.99,81,91,457.99
C0104051217,28,467.23,24,340,467.23
C0104051289,4,284.98,126,48,284.98
C0104051302,3,462.0,72,106,462.0
C0104051315,2,498.0,193,48,498.0
C0104051323,2,498.0,240,62,498.0
C0104051340,6,685.94,6,306,685.94
C0104051403,29,1356.72,19,339,1356.72
C0104051502,22,804.25,53,303,804.25
C0104051562,40,510.58000000000004,30,334,510.58000000000004
C0104051602,2,343.0,71,256,343.0
C0104051630,1,89.0,19,0,89.0
C0104051679,5,1091.98,1,296,1091.98
C0104051721,2,743.99,205,96,743.99
C0104051758,29,622.6899999999999,10,353,622.6899999999999
C0104051767,3,777.0,90,197,777.0
C0104051778,2,263.0,173,53,263.0
C0104051906,6,1355.98,21,312,1355.98
C0104051966,7,866.96,87,275,866.96
C0104052039,6,1227.97,80,244,1227.97
C0104052099,4,716.99,214,142,716.99
C0104052123,2,398.0,51,185,398.0
C0104052329,1,39.95,81,0,39.95
C0104052361,9,238.94,110,232,238.94
C0104052440,5,425.98,2,271,425.98
C0104052448,1,179.0,307,0,179.0
C0104052587,4,1045.99,49,301,1045.99
C0104052638,13,151.88,5,328,151.88
C0104052686,1,399.0,359,0,399.0
C0104052691,1,124.0,33,0,124.0
C0104052747,3,297.0,30,114,297.0
C0104052791,2,348.0,323,18,348.0
C0104052797,4,468.93,27,297,468.93
C0104052857,2,153.99,29,297,153.99
C0104052899,5,463.98,3,344,463.98
C0104052943,2,183.0,239,102,183.0
C0104052992,2,248.0,23,226,248.0
C0104053052,3,497.0,115,173,497.0
C0104053110,1,89.0,350,0,89.0
C0104053143,2,158.0,39,203,158.0
C0104053226,33,554.62,25,307,554.62
C0104053250,7,713.96,51,209,713.96
C0104053478,39,1380.65,19,342,1380.65
C0104053555,4,666.98,22,309,666.98
C0104053623,3,339.48,263,101,339.48
C0104053703,2,208.99,56,207,208.99
C0104053734,2,88.99,27,75,88.99
C0104053878,23,997.31,19,314,997.31
C0104053912,24,502.28,13,319,502.28
C0104054053,3,223.94,54,307,223.94
C0104054057,3,437.0,122,175,437.0
C0104054070,5,249.95000000000002,116,156,249.95000000000002
C0104054097,2,358.0,187,112,358.0
C0104054166,1,499.0,192,0,499.0
C0104054203,3,322.99,59,248,322.99
C0104054290,2,158.0,16,46,158.0
C0104054346,2,41.99,11,100,41.99
C0104054444,1,4.99,56,0,4.99
C0104054458,3,352.0,72,58,352.0
C0104054471,2,118.0,265,38,118.0
C0104054537,4,388.98,20,312,388.98
C0104059279,14,753.39,4,341,753.39
C0104059368,44,1165.6000000000001,26,329,1165.6000000000001
C0104059449,3,387.99,19,328,387.99
C0104059531,5,326.98,30,301,326.98
C0104059637,1,339.0,19,0,339.0
C0104059659,1,44.99,13,0,44.99
C0104059799,3,575.49,29,260,575.49
C0104059825,5,536.98,59,189,536.98
C0104059867,2,578.99,68,192,578.99
C0104059877,3,70.94,120,190,70.94
C0104060073,3,133.94,22,216,133.94
C0104060135,3,72.93,86,184,72.93
C0104060169,5,142.43,9,355,142.43
C0104060296,2,118.99000000000001,200,104,118.99000000000001
C0104060373,2,418.99,160,129,418.99
C0104060418,3,277.0,51,225,277.0
C0104060451,3,235.99,60,283,235.99
C0104060715,22,309.3,1,343,309.3
C0104060727,29,470.19,27,336,470.19
C0104060795,22,789.78,11,352,789.78
C0104060855,29,413.22999999999996,5,324,413.22999999999996
C0104060943,35,1326.71,35,323,1326.71
C0104061027,6,970.94,46,318,970.94
C0104061200,3,527.0,259,94,527.0
C0104061374,40,2546.6,7,349,2546.6
C0104061448,12,242.39000000000001,12,327,242.39000000000001
C0104061473,3,307.0,22,326,307.0
C0104061539,4,427.98,59,300,427.98
C0104061732,4,277.9,56,274,277.9
C0104061794,45,492.51,21,334,492.51
C0104061884,35,743.2,25,338,743.2
C0104061941,19,498.33,36,327,498.33
C0104061979,8,163.42,20,282,163.42
C0104062041,4,1005.48,162,162,1005.48
C0104062122,2,34.98,175,46,34.98
C0104062199,6,913.9300000000001,13,317,913.9300000000001
C0104062230,2,1008.0,178,37,1008.0
C0104062252,21,432.31,0,350,432.31
C0104062313,11,597.4,16,256,597.4
C0104062368,23,1577.32,40,321,1577.32
C0104062398,4,114.96000000000001,15,259,114.96000000000001
C0104062482,2,718.0,80,9,718.0
C0104062560,1,79.0,29,0,79.0
C0104062577,4,396.99,188,175,396.99
C0104062595,3,258.98,34,265,258.98
C0104062617,3,23.97,102,178,23.97
C0104062666,2,303.95,209,58,303.95
C0104062728,24,1289.24,12,344,1289.24
C0104062745,45,1015.12,34,326,1015.12
C0104062798,3,427.0,112,192,427.0
C0104062841,5,484.97,5,268,484.97
C0104062903,2,578.0,20,99,578.0
C0104062938,3,447.0,29,182,447.0
C0104063019,2,453.0,119,181,453.0
C0104063086,2,298.0,57,5,298.0
C0104063116,2,238.0,119,214,238.0
C0104063156,4,132.97,2,183,132.97
C0104063202,2,93.99,1,140,93.99
C0104063432,12,1070.43,27,281,1070.43
C0104063444,2,428.0,55,309,428.0
C0104063482,6,440.96000000000004,45,319,440.96000000000004
C0104063526,2,743.0,66,163,743.0
C0104063588,3,113.97999999999999,44,273,113.97999999999999
C0104063624,1,139.0,285,0,139.0
C0104063680,5,408.49,82,141,408.49
C0104063736,32,998.19,10,348,998.19
C0104063812,34,753.19,14,347,753.19
C0104063886,3,251.48000000000002,78,192,251.48000000000002
C0104063978,3,208.98000000000002,151,124,208.98000000000002
C0104064031,2,348.0,111,91,348.0
C0104064051,3,287.99,239,64,287.99
C0104064077,3,400.99,53,310,400.99
C0104064083,2,148.0,27,134,148.0
C0104064156,4,1906.0,25,190,1906.0
C0104064248,2,648.0,25,19,648.0
C0104064294,2,93.95,188,41,93.95
C0104064304,1,119.99,244,0,119.99
C0104064328,6,549.99,51,282,549.99
C0104064358,2,158.95,145,48,158.95
C0104064429,2,127.99,270,93,127.99
C0104064521,4,1346.99,49,252,1346.99
C0104064564,4,308.97,21,246,308.97
C0104064570,3,437.0,121,242,437.0
C0104064675,6,880.94,67,287,880.94
C0104064695,40,1014.15,27,333,1014.15
C0104064775,3,407.0,51,234,407.0
C0104064857,4,409.99,140,221,409.99
C0104064998,4,391.0,13,265,391.0
C0104065030,5,184.93,12,326,184.93
C0104065117,2,308.0,17,87,308.0
C0104065121,3,207.0,24,221,207.0
C0104065204,1,89.0,239,0,89.0
C0104065275,3,317.0,115,181,317.0
C0104068083,4,182.97,1,175,182.97
C0104068246,3,367.99,38,114,367.99
C0104068395,3,324.99,48,257,324.99
C0104068625,14,638.39,100,255,638.39
C0104068693,45,871.0600000000001,3,355,871.0600000000001
C0104068894,5,847.98,19,286,847.98
C0104068916,4,946.0,89,239,946.0
C0104068957,15,645.84,52,310,645.84
C0104068964,39,747.64,21,342,747.64
C0104068983,4,332.94,27,67,332.94
C0104069052,1,119.0,56,0,119.0
C0104069099,4,225.98,24,338,225.98
C0104069213,1,99.99,107,0,99.99
C0104069257,3,607.99,130,58,607.99
C0104069388,4,302.98,24,111,302.98
C0104069439,2,518.99,151,42,518.99
C0104069837,1,299.0,280,0,299.0
C0104069881,1,189.0,282,0,189.0
C0104069954,4,531.95,125,177,531.95
C0104069999,1,84.0,295,0,84.0
C0104070042,3,152.99,203,139,152.99
C0104070064,2,97.99,57,151,97.99
C0104070304,4,603.98,62,277,603.98
C0104070315,3,1172.0,134,147,1172.0
C0104070404,4,1214.99,36,143,1214.99
C0104070495,3,352.99,25,330,352.99
C0104070746,4,140.93,119,234,140.93
C0104070773,4,396.0,22,91,396.0
C0104070777,5,475.94,94,204,475.94
C0104070798,3,407.99,25,91,407.99
C0104070846,1,159.0,167,0,159.0
C0104070862,4,414.97,31,213,414.97
C0104071136,2,98.99000000000001,85,212,98.99000000000001
C0104071275,1,179.0,15,0,179.0
C0104071305,3,123.99,29,215,123.99
C0104071386,6,324.92,53,272,324.92
C0104071392,3,432.0,120,109,432.0
C0104071428,3,178.98,52,304,178.98
C0104071496,2,143.0,117,128,143.0
C0104071573,3,206.98000000000002,54,198,206.98000000000002
C0104071616,6,500.98,145,158,500.98
C0104071627,2,378.0,121,38,378.0
C0104071672,49,702.53,1,361,702.53
C0104071960,2,158.0,56,95,158.0
C0104072033,5,1115.99,129,224,1115.99
C0104072066,17,625.38,22,266,625.38
C0104072084,1,449.0,300,0,449.0
C0104072088,47,973.57,19,341,973.57
C0104072161,14,279.37,37,326,279.37
C0104072228,37,646.15,5,359,646.15
C0104072333,1,349.0,142,0,349.0
C0104072560,3,292.95,207,113,292.95
C0104072616,2,238.95,271,89,238.95
C0104072680,4,381.95,26,245,381.95
C0104072731,3,262.95,44,296,262.95
C0104072773,2,130.99,212,119,130.99
C0104073195,3,367.0,88,156,367.0
C0104073241,1,179.0,154,0,179.0
C0104073334,2,378.99,211,139,378.99
C0104073370,3,146.97,75,165,146.97
C0104073808,4,641.99,118,187,641.99
C0104073866,1,249.0,199,0,249.0
C0104074002,2,188.0,59,166,188.0
C0104074223,3,398.98,78,216,398.98
C0104074311,5,238.88,77,283,238.88
C0104074389,3,197.95,85,274,197.95
C0104074457,5,368.47,116,139,368.47
C0104074522,3,301.98,5,304,301.98
C0104074570,1,249.0,330,0,249.0
C0104074644,3,427.99,32,203,427.99
C0104074707,3,367.0,121,174,367.0
C0104074746,2,273.0,299,8,273.0
C0104074818,6,574.98,21,342,574.98
C0104074901,1,159.0,204,0,159.0
C0104074903,2,158.0,29,214,158.0
C0104075027,4,327.94,9,312,327.94
C0104075046,2,498.0,40,9,498.0
C0104075121,3,327.95,213,146,327.95
C0104075155,5,302.96999999999997,30,319,302.96999999999997
C0104075158,4,171.99,30,318,171.99
C0104075241,4,224.92000000000002,8,78,224.92000000000002
C0104075291,4,139.98000000000002,42,278,139.98000000000002
C0104075338,3,113.97999999999999,141,223,113.97999999999999
C0104075411,3,168.47,116,212,168.47
C0104075488,1,199.0,110,0,199.0
C0104075593,2,298.99,27,145,298.99
C0104075882,1,219.0,328,0,219.0
C0104075973,2,1388.0,31,185,1388.0
C0104076000,3,457.0,89,187,457.0
C0104076031,4,481.0,15,100,481.0
C0104076104,3,557.0,84,183,557.0
C0104076147,35,1151.19,17,339,1151.19
C0104076166,22,270.29,9,295,270.29
C0104076172,13,747.35,32,301,747.35
C0104076174,38,769.65,34,296,769.65
C0104076196,2,598.0,208,47,598.0
C0104076211,1,349.0,294,0,349.0
C0104076226,4,851.0,108,228,851.0
C0104076307,2,578.0,233,67,578.0
C0104076470,3,397.0,204,123,397.0
C0104076480,3,467.0,88,271,467.0
C0104076505,1,12.99,256,0,12.99
C0104076568,5,283.96,91,251,283.96
C0104076617,1,199.0,275,0,199.0
C0104076650,4,357.98,55,179,357.98
C0104076678,1,59.0,149,0,59.0
C0104076752,2,308.95,28,189,308.95
C0104076821,2,528.0,276,61,528.0
C0104076901,5,1001.48,11,307,1001.48
C0104076967,1,129.0,43,0,129.0
C0104076989,1,169.99,356,0,169.99
C0104077039,2,408.0,51,37,408.0
C0104077214,1,24.95,296,0,24.95
C0104077382,2,278.0,19,61,278.0
C0104077462,2,328.0,224,76,328.0
C0104077510,1,199.0,316,0,199.0
C0104077587,3,277.99,172,125,277.99
C0104077644,2,158.99,38,77,158.99
C0104077672,3,441.94,69,60,441.94
C0104077727,29,634.74,19,344,634.74
C0104077819,9,74.91,39,282,74.91
C0104077872,2,228.0,231,9,228.0
C0104077943,3,233.98000000000002,42,202,233.98000000000002
C0104077975,8,100.42,21,242,100.42
C0104077988,6,750.9200000000001,18,199,750.9200000000001
C0104078004,2,298.0,231,97,298.0
C0104078135,4,129.98,28,320,129.98
C0104078170,3,327.95,55,297,327.95
C0104078184,2,118.99,24,35,118.99
C0104078192,2,328.0,41,112,328.0
C0104078277,2,448.0,48,270,448.0
C0104078327,2,128.99,100,43,128.99
C0104078330,4,626.99,153,196,626.99
C0104078365,2,88.99,114,61,88.99
C0104078411,3,537.0,44,309,537.0
C0104078462,3,417.0,21,311,417.0
C0104078530,3,447.0,237,110,447.0
C0104078615,4,471.99,45,279,471.99
C0104078657,4,181.97,27,245,181.97
C0104078712,3,138.9,101,200,138.9
C0104078804,2,333.0,30,257,333.0
C0104078864,3,627.0,81,243,627.0
C0104078923,4,756.99,41,166,756.99
C0104078979,41,848.41,11,333,848.41
C0104079067,40,871.14,1,360,871.14
C0104079118,3,527.0,59,241,527.0
C0104079128,2,218.95,52,306,218.95
C0104079131,4,297.94,21,184,297.94
